word,sentiment
наслаждение,1.0
наслать,-0.6743
наследить,-0.8036
наследник,0.5382
наследница,0.4375
наследование,0.0769
успадковувати,0.4692
наследственность,0.1
спадковий,0.2222
спадок,0.5769
наслушаться,-0.2295
начулися,-0.1
нанівець,-1.0
на смерть,-0.9828
насмехаться,-1.0
насмішка,-1.0
глузливість,-0.87
глузливий,-0.5741
насміятися,-0.0972
насморк,-0.9643
насмотреться,0.0806
назбирати,0.37799999999999995
насоветовать,-0.4843
назовсім,0.0894
насолить,-1.0
насорить,-0.9828
насос,0.0
нассатися,-0.9211
насочінять,-0.3052
наспіх,-0.7577
насплетничать,-1.0
наставительность,0.48
наставлять,0.7035
наставник,0.9194
наставниця,0.9
настаивать,0.0365
настоюватися,0.3571
настати,0.0
навстіж,0.0
настінний,0.0
наздоганяти,-0.354
наздогнати,0.19899999999999998
настоечку,0.1739
настоянка,0.2
настойчивый,0.2441
настільки,0.0122
настільний,0.0
настораживать,-0.5789
насторожено,-0.4231
настороженість,-0.2479
насторожити,-0.25
насторожиться,-0.5152
насторожённый,-0.1872
настоятельный,0.4913
настоять,0.3333
настоятися,0.3166
настоящий,0.7326
налаштовувати,0.4076
налаштовуватися,0.588
настрілятися,-0.0148
настругати,0.1947
настрого,-0.4833
настроение,0.0172
налаштованість,0.5551
налаштувати,0.4
налаштуватися,0.8445
налаштування,0.4773
настругать,0.1711
наступательный,0.2162
наступать,0.0816
наступить,0.0
наступ,-0.2617
настучать,-0.9643
настырный,-0.6168
насупив,-0.9
нагальність,0.2419
насущний,0.3378
нарахувати,0.0556
налічувати,0.1
насчитываться,0.0
насылать,-0.7427
насипати,0.2925
насытить,0.6818
насититися,0.9356
насичення,0.9444
насиченість,0.6532
насичений,0.9286
наштовхувати,-0.0455
натрапляти,-0.0556
натаскувати,0.2222
натворить,-1.0
натерти,0.0
натертися,0.0622
натечь,-0.2236
натирання,0.0481
натирати,0.0
натиратися,0.0
натиск,-0.5022
наштовхнутися,0.0
наштовхнути,0.2286
натрапити,0.0
натоптати,-0.6176
вторгувати,0.0992
нагострити,0.25
натощак,-0.0172
нацькувати,-1.0
нацьковування,-1.0
натренированность,0.9828
натренувати,1.0
натрій,0.0941
натуго,0.1
натура,0.0556
натуралістичність,0.6074
натуральність,0.7066
натякають,-0.2233
натикатися,-0.0806
натюрморт,0.5156
натягування,0.0
натягувати,0.0172
натяжна,0.0
натягнутість,-0.7909
натягнути,0.0
навмання,0.0
на удачу,0.9
наука,0.6731
на ранок,0.0
навчаться,0.9
навчити,0.9167
навчитися,0.8333
науково-фантастичний,0.3926
науковий,0.6429
навушник,0.3
нашіптувати,0.1
нафарширувати,0.2364
нахамити,-1.0
нахапати,-0.5366
нахаркать,-1.0
вихвалянням,0.3713
нахвалювати,1.0
нахвалитися,0.9490000000000001
нахапатися,-0.6869
нахлебаться,-0.8119
нахлобучівать,-0.9231
насунув,-0.66
нахлинути,-0.0192
насуплених,-1.0
нахмурити,-0.9129999999999999
насупитися,-0.8478
знаходити,0.4792
находиться,0.0
знахідка,0.7301
находчивость,1.0
нахождение,0.35
нахохотаться,1.0
нахуліганіл,-1.0
нашкрябати,-0.4027
нацарапывать,-0.4052
націлюватися,0.0357
націлити,0.0625
націлитися,0.0
начепити,-0.0652
нацеплять,-0.2727
націонал-соціалісти,-0.1348
націоналіст,-0.4177
націоналістичний,0.0
националистка,-0.6984
національність,0.0
національний,0.0
нацист,-1.0
нация,0.3478
начальник,0.0161
начальниця,-0.0882
начальнічек,-0.5872
керівництво,-0.1015
начальствування,-0.1509
начальствовать,-0.0149
начать,0.4485
начаться,0.3031
напоготові,0.516
начеркав,-0.3653
накреслити,0.0
начесане,0.0193
починання,0.7241
начинать,0.622
починатися,0.0806
начинити,0.2788
начинка,0.4344
начиняти,0.0
начисление,0.6203
нараховувати,0.5476
начистити,0.3718
начисто,0.6356
начистоту,0.5156
начитаність,1.0
начитатися,0.5811
начхати,-0.9375
чистити,0.6111
начудуватися,-0.5401
нашептати,-0.0652
навала,-0.9074
нашивка,0.0
нашити,0.2788
нашкодив,-1.0
нашлёпать,-0.9255
нашуміти,-0.7174
нашёптывание,0.037000000000000005
намацати,0.0172
намацувати,0.0
наябедничати,-0.9118
наяву,0.1
наяривать,-0.0317
наёмный,-0.1122
не я,-0.3692
неакуратність,-1.0
неактуальність,-0.6024
неактуальне,-0.5153
неапетитний,-1.0
небезгрішний,-0.6316
небездарний,0.9167
образливі,-1.0
небезопасность,-1.0
небезопасный,-1.0
небезпідставність,0.05
небезпідставний,0.2028
небезразличный,1.0
небезрезультатно,1.0
небезуспішно,0.995
небезуспешный,0.6825
небезкорисливий,-0.575
небесний,0.6859999999999999
небеспристрастный,-0.1608
небесспорный,-0.1223
невдячність,-1.0
неблагополучный,-1.0
нерозсудливий,-1.0
нешляхетний,-1.0
небо,0.4296
небогатый,-0.2778
небоеспособность,-0.7232
небоєздатний,-0.8529
хмарочос,0.1389
небрежнічать,-1.0
небрежность,-0.9
небрежный,-1.0
неголеність,-0.4535
неголений,-0.25
непомітний,0.0
небувало,0.0
небувалий,0.473
небылица,-0.0727
небьющийся,0.6053
неважный,-0.4773
неведомый,-0.0357
невежа,-1.0
невіглас,-1.0
невежественность,-1.0
невежливость,-1.0
невежливый,-0.9643
невезіння,-1.0
невезуха,-1.0
невезучесть,-1.0
невіра,-0.5075
невірність,-1.0
неймовірність,0.5
невагомість,0.0
наречена,0.516
невеселий,-1.0
невзвидеть,-0.9
невзгоды,-1.0
невзлюбить,-0.9545
невзначай,0.0
непоказною,-0.6639
невиданный,0.2706
невидимка,0.0
невидимость,0.0
невидимый,0.0
невидящий,-0.6774
невинность,0.6367
невинный,0.8077
невинність,0.8571
невкусный,-1.0
невменяемость,-1.0
невменяемый,-1.0
неувага,-0.9
невнимательность,-1.0
невнимательный,-0.9
невнятіца,-0.9
невовремя,-1.0
невоздержанность,-0.9324
невозможный,-0.5089
невозмутимость,0.4103
невозмутимый,0.5678
невольник,-0.9667
мимовільний,-0.6
невоспитанность,-1.0
невоспитанный,-1.0
невосполнимость,-0.9167
невосприимчивость,-0.4921
невостребованность,-0.9607
невралгия,-0.9
невредимость,0.9
невредимый,1.0
невролог,0.35
неврологический,-0.2116
невропатология,-0.2832
невтерпёж,-0.4915
невыгодный,-1.0
невыдача,-0.9231
невыносимость,-1.0
невыполнение,-1.0
невыполнимость,-1.0
невыполнимый,-0.8774
невыразительность,-0.6094
невыразительный,-0.6022
невысокий,0.0
негатив,-1.0
негативность,-1.0
негативный,-1.0
негибкость,-0.7162
неглиже,-0.1341
неглупый,0.9
негодник,-1.0
негодность,-1.0
негодный,-1.0
негодование,-1.0
негодовать,-1.0
негодяй,-1.0
негодяйка,-1.0
негоже,-1.0
негостеприимный,-0.9828
неготовность,-0.8077
негр,0.0
неграмотность,-0.9
негритянка,0.0
негромкий,0.0
негусто,-0.525
недавний,0.0
нещодавно,0.0
недальновидность,-1.0
недалекий,-0.75
недалёкость,-0.9947
